Kommentar >4. Zündung, 22.04.2016 Name 10 0< Sondennamen 


DatumZeit:22.04.2016 13:12:614
Dateiname:./messdaten/tank8_013.dat

"Section HEADER"
Zeit [s]:	Spannung TW [V]:	Strom TW [A]:	Spannung SP [V]:	Strom SP [A]:	Tankdruck [mV]:	
Gas K [mg/s]:	Gas A [mg/s]:	Schub [mV]:	TWasser AN [C]:	TWasser KA [C]:	TWasser GH [C]:	
TWasser SP [C]:	TWasser ST [C]:	TSchlauch AN [C]:	TSchlauch SP [C]:	T Kraftsensor [C]:	Tankdruck PF [Pa]:	
Leistung TW [kW]:	Leistung SP [kW]:	Schub [mN]:	Fremdfeld [mT]:	
EndSection


Section "Data"
3.99	79.58	336.287	35.587	472.362	5382.500	19.987	59.860	10.731	23.85	23.61	24.09	25.39	23.69	23.53	24.58	21.82	0.436	26.761	16.810	24	100.582	
4.12	79.48	334.155	33.284	470.415	5382.500	19.974	59.860	10.731	24.36	24.36	23.87	23.06	23.06	24.12	24.93	22.41	0.436	26.559	15.657	24	100.168	
4.14	79.48	334.155	33.284	470.415	5382.500	19.974	59.860	10.731	24.36	24.36	23.87	23.06	23.06	24.12	24.93	22.41	0.436	26.559	15.657	24	100.168	
4.22	79.48	334.155	33.284	470.415	5382.500	19.974	59.860	10.731	24.20	23.30	23.63	22.73	24.28	24.12	24.77	21.03	0.436	26.559	15.657	24	100.168	
4.30	79.48	334.155	33.284	470.415	5382.500	19.974	59.860	10.731	24.20	23.30	23.63	22.73	24.28	24.12	24.77	21.03	0.436	26.559	15.657	24	100.168	
4.34	79.68	335.315	34.031	470.415	5382.500	19.987	59.860	10.731	24.20	23.30	23.63	22.73	24.28	24.12	24.77	21.03	0.436	26.717	16.009	24	100.168	
4.44	79.68	335.315	34.031	470.415	5382.500	19.987	59.860	11.319	24.85	23.63	23.95	20.14	23.95	23.95	25.33	21.68	0.436	26.717	16.009	25	100.168	
4.51	79.68	335.315	37.469	473.001	5382.500	19.974	59.860	11.319	24.85	23.63	23.95	20.14	23.95	23.95	25.33	21.68	0.436	26.717	17.723	25	100.718	
4.55	79.09	335.904	37.469	473.001	5382.500	19.974	59.860	11.319	24.85	23.63	23.95	20.14	23.95	23.95	25.33	21.68	0.436	26.566	17.723	25	100.718	
4.64	79.09	335.904	37.469	473.001	5382.500	19.974	59.860	9.192	24.24	22.86	23.83	22.78	24.56	23.83	24.73	20.99	0.436	26.566	17.723	20	100.718	
4.69	79.09	335.511	34.452	471.069	5381.188	19.974	59.834	9.192	24.24	22.86	23.83	22.78	24.56	23.83	24.73	20.99	0.434	26.535	16.230	20	100.307	
4.80	79.09	335.511	34.452	471.069	5381.188	19.974	59.834	9.192	24.24	22.86	23.83	22.78	24.56	23.83	24.73	20.99	0.434	26.535	16.230	20	100.307	
4.88	79.09	335.511	34.452	471.069	5381.188	19.974	59.834	9.192	24.32	23.59	24.65	23.51	23.75	23.35	24.97	21.80	0.434	26.535	16.230	20	100.307	
4.91	79.09	335.511	34.452	471.069	5381.188	19.974	59.860	9.192	24.32	23.59	24.65	23.51	23.75	23.35	24.97	21.80	0.434	26.535	16.230	20	100.307	
5.01	79.35	336.287	37.339	473.001	5382.500	19.974	59.860	10.956	24.32	23.59	24.65	23.51	23.75	23.35	24.97	21.80	0.436	26.684	17.662	24	100.718	
5.05	79.35	336.287	37.339	473.001	5382.500	19.974	59.860	10.956	24.32	23.59	24.65	23.51	23.75	23.35	24.97	21.80	0.436	26.684	17.662	24	100.718	
5.14	79.94	334.539	33.317	470.742	5382.500	19.974	59.860	10.956	23.43	23.27	23.99	25.13	23.75	23.83	23.99	21.88	0.436	26.742	15.684	24	100.238	
5.19	79.94	334.539	33.317	470.742	5382.500	19.974	59.860	10.956	23.43	23.27	23.99	25.13	23.75	23.83	23.99	21.88	0.436	26.742	15.684	24	100.238	
5.28	79.94	334.539	33.317	470.742	5382.500	19.974	59.860	10.956	24.19	23.46	23.62	22.73	24.19	24.11	24.76	21.02	0.436	26.742	15.684	24	100.238	
5.34	78.80	335.707	38.117	472.674	5381.188	19.974	59.860	10.956	24.19	23.46	23.62	22.73	24.19	24.11	24.76	21.02	0.434	26.452	18.017	24	100.648	
5.44	78.80	335.707	38.117	472.674	5381.188	19.974	59.860	10.743	24.27	23.54	23.22	21.84	23.79	24.68	24.76	21.76	0.434	26.452	18.017	24	100.648	
5.52	78.80	335.707	38.117	472.674	5381.188	19.974	59.860	10.743	24.27	23.54	23.22	21.84	23.79	24.68	24.76	21.76	0.434	26.452	18.017	24	100.648	
5.54	79.84	334.539	33.414	471.069	5381.188	19.974	59.860	10.743	24.27	23.54	23.22	21.84	23.79	24.68	24.76	21.76	0.434	26.709	15.740	24	100.307	
5.62	79.84	334.539	33.414	471.069	5381.188	19.974	59.860	10.743	24.27	23.54	23.22	21.84	23.79	24.68	24.76	21.76	0.434	26.709	15.740	24	100.307	
5.69	79.84	334.539	34.549	471.381	5381.188	19.974	59.860	12.274	24.92	24.11	23.87	22.16	23.54	24.03	25.49	21.92	0.434	26.709	16.286	27	100.374	
5.76	79.71	335.315	34.549	471.381	5381.188	19.974	59.860	12.274	24.92	24.11	23.87	22.16	23.54	24.03	25.49	21.92	0.434	26.728	16.286	27	100.374	
5.84	79.71	335.315	34.549	471.381	5381.188	19.974	59.860	10.033	24.19	23.54	23.30	22.48	23.79	24.52	24.68	21.76	0.434	26.728	16.286	22	100.374	
5.89	79.58	334.539	33.609	470.415	5382.500	19.974	59.860	10.033	24.19	23.54	23.30	22.48	23.79	24.52	24.68	21.76	0.436	26.622	15.810	22	100.168	
5.99	79.58	334.539	33.609	470.415	5382.500	19.974	59.860	10.282	23.92	23.59	24.16	25.14	23.68	23.35	24.65	21.81	0.436	26.622	15.810	23	100.168	
6.06	78.86	336.091	37.891	473.001	5381.188	19.987	59.860	10.282	23.92	23.59	24.16	25.14	23.68	23.35	24.65	21.81	0.434	26.505	17.922	23	100.718	
6.16	78.86	336.091	37.891	473.001	5381.188	19.987	59.860	10.353	24.98	23.76	23.92	20.26	23.84	24.00	25.55	21.64	0.434	26.505	17.922	23	100.718	
6.18	79.42	335.315	37.924	472.674	5382.500	19.974	59.860	10.353	24.98	23.76	23.92	20.26	23.84	24.00	25.55	21.64	0.436	26.629	17.926	23	100.648	
6.28	79.42	335.315	37.924	472.674	5382.500	19.974	59.860	10.353	24.98	23.76	23.92	20.26	23.84	24.00	25.55	21.64	0.436	26.629	17.926	23	100.648	
6.34	79.42	335.315	37.924	472.674	5382.500	19.974	59.860	10.353	24.08	23.51	23.19	22.05	23.76	24.65	24.65	21.73	0.436	26.629	17.926	23	100.648	
6.43	79.74	334.735	34.290	471.381	5381.188	19.974	59.834	10.353	24.08	23.51	23.19	22.05	23.76	24.65	24.65	21.73	0.434	26.692	16.164	23	100.374	
6.47	79.74	334.735	34.290	471.381	5381.188	19.974	59.834	10.353	24.08	23.51	23.19	22.05	23.76	24.65	24.65	21.73	0.434	26.692	16.164	23	100.374	
